Date,MaxT,MinT,WindSpeed,Humidity ,Precipitation
2020-09-27 00:00:00,31.7,25.7,2.5,79.4,0.2
2020-09-28 00:00:00,34.2,26.0,2.2,77.3,2.5
2020-09-29 00:00:00,33.0,25.8,2.5,80.7,5.1
2020-09-30 00:00:00,30.2,25.2,2.4,86.3,9.8
2020-10-01 00:00:00,31.3,25.2,2.6,81.1,6.4
2020-10-02 00:00:00,32.5,25.7,2.5,74.1,0.0
2020-10-03 00:00:00,33.6,27.0,2.4,74.9,9.5
2020-10-04 00:00:00,30.7,26.5,2.6,76.6,8.3
2020-10-05 00:00:00,32.6,26.4,2.6,71.2,4.2
2020-10-06 00:00:00,33.6,26.6,2.2,69.5,7.4
2020-10-07 00:00:00,32.2,26.2,2.4,82.6,2.7
2020-10-08 00:00:00,32.7,26.6,1.6,88.5,5.7
2020-10-09 00:00:00,33.5,25.9,1.6,86.1,6.6
2020-10-10 00:00:00,31.0,25.9,1.7,85.1,32.7
2020-10-11 00:00:00,28.4,25.0,2.0,87.8,110.5
2020-10-12 00:00:00,28.0,25.0,1.8,85.8,128.3
2020-10-13 00:00:00,29.8,25.4,3.6,86.8,67.5
2020-10-14 00:00:00,31.1,25.6,3.2,85.7,19.5
2020-10-15 00:00:00,31.0,26.0,2.5,81.6,4.1
2020-10-16 00:00:00,32.7,26.4,1.7,80.8,1.4
2020-10-17 00:00:00,33.0,26.0,1.6,83.0,0.0
2020-10-18 00:00:00,33.7,25.9,1.5,89.0,2.0
2020-10-19 00:00:00,33.6,25.8,1.5,80.9,41.2
2020-10-20 00:00:00,31.0,25.4,1.3,92.7,17.4
2020-10-21 00:00:00,30.1,26.2,1.8,86.1,3.6
2020-10-22 00:00:00,32.7,25.8,1.9,75.6,0.4
2020-10-23 00:00:00,33.6,25.4,1.7,67.2,0.0
2020-10-24 00:00:00,33.7,25.4,1.3,75.2,0.0
2020-10-25 00:00:00,33.9,25.6,1.3,77.4,0.0
2020-10-26 00:00:00,33.1,25.3,1.7,70.8,0.0
2020-10-27 00:00:00,32.8,24.8,1.8,77.2,0.0
2020-10-28 00:00:00,32.0,25.0,1.8,77.5,0.0
2020-10-29 00:00:00,32.5,24.1,1.6,84.0,0.0
2020-10-30 00:00:00,33.3,24.0,1.5,77.6,0.0
2020-10-31 00:00:00,33.4,23.9,1.9,72.5,0.0
2020-11-01 00:00:00,34.2,23.7,1.5,70.3,0.0
2020-11-02 00:00:00,34.0,24.8,1.7,73.6,0.0
2020-11-03 00:00:00,33.5,25.6,2.0,73.8,0.5
2020-11-04 00:00:00,33.0,25.2,1.8,66.1,0.5
2020-11-05 00:00:00,32.7,24.7,1.9,66.2,2.4
2020-11-06 00:00:00,31.7,24.4,1.8,70.5,0.0
2020-11-07 00:00:00,31.4,24.6,1.9,81.9,0.0
2020-11-08 00:00:00,31.6,22.5,2.1,70.0,0.0
2020-11-09 00:00:00,31.3,20.9,1.9,60.0,0.0
2020-11-10 00:00:00,31.2,20.5,2.1,63.8,0.0
2020-11-11 00:00:00,28.8,22.4,1.9,76.2,0.4
2020-11-12 00:00:00,27.5,24.2,2.3,87.3,0.5
2020-11-13 00:00:00,31.6,23.6,1.8,82.4,0.0
2020-11-14 00:00:00,32.1,23.1,2.0,74.0,0.0
2020-11-15 00:00:00,31.0,23.7,2.1,79.6,0.0
2020-11-16 00:00:00,30.4,24.2,2.4,79.1,0.0
2020-11-17 00:00:00,31.6,23.5,2.4,75.8,0.0
2020-11-18 00:00:00,31.9,24.3,2.1,76.3,0.0
2020-11-19 00:00:00,32.5,24.0,2.1,77.5,0.0
2020-11-20 00:00:00,32.0,23.2,1.6,76.2,0.0
2020-11-21 00:00:00,32.9,23.6,1.6,72.1,0.0
2020-11-22 00:00:00,32.1,24.3,1.6,75.0,0.0
2020-11-23 00:00:00,29.9,23.9,1.9,72.0,6.8
2020-11-24 00:00:00,29.8,22.9,2.0,74.0,10.1
2020-11-25 00:00:00,28.6,22.4,2.8,78.9,14.9
2020-11-26 00:00:00,24.0,20.8,3.7,85.1,49.5
2020-11-27 00:00:00,24.2,20.1,3.4,88.9,1.9
2020-11-28 00:00:00,27.3,20.7,2.2,87.7,2.5
2020-11-29 00:00:00,29.9,22.9,2.0,82.9,0.0
2020-11-30 00:00:00,30.5,21.8,1.6,76.7,0.0
2020-12-01 00:00:00,29.8,20.7,1.8,77.0,0.0
2020-12-02 00:00:00,29.9,20.4,2.0,72.4,1.3
2020-12-03 00:00:00,29.2,21.4,1.7,80.7,4.6
2020-12-04 00:00:00,30.4,21.6,1.9,80.7,0.4
2020-12-05 00:00:00,30.0,21.6,1.9,75.2,0.0
2020-12-06 00:00:00,30.5,21.1,1.9,73.1,0.0
2020-12-07 00:00:00,30.9,21.2,1.9,75.9,0.0
2020-12-08 00:00:00,30.4,20.6,1.9,75.2,0.0
2020-12-09 00:00:00,30.6,19.2,1.7,75.5,0.0
2020-12-10 00:00:00,30.8,19.4,1.9,68.2,0.0
2020-12-11 00:00:00,30.4,20.0,1.7,74.8,0.0
2020-12-12 00:00:00,30.1,20.1,1.5,72.1,0.0
2020-12-13 00:00:00,30.5,19.7,1.7,74.6,0.0
2020-12-14 00:00:00,30.4,20.1,2.0,67.7,0.0
2020-12-15 00:00:00,30.0,21.2,2.2,73.5,0.0
2020-12-16 00:00:00,30.1,22.1,2.0,79.9,0.0
2020-12-17 00:00:00,30.7,22.1,1.9,78.2,0.0
2020-12-18 00:00:00,30.1,22.7,1.9,73.4,0.0
2020-12-19 00:00:00,29.3,22.2,2.2,69.5,0.0
2020-12-20 00:00:00,29.2,20.0,2.1,66.7,0.0
2020-12-21 00:00:00,28.9,17.7,2.0,60.5,0.0
2020-12-22 00:00:00,28.9,17.5,1.5,64.1,0.0
2020-12-23 00:00:00,28.9,17.4,1.6,67.0,0.0
2020-12-24 00:00:00,29.0,18.1,1.9,67.7,0.0
2020-12-25 00:00:00,29.0,18.9,1.8,74.5,0.0
2020-12-26 00:00:00,29.4,18.9,1.5,62.5,0.0
2020-12-27 00:00:00,29.3,19.1,1.7,67.3,0.0
2020-12-28 00:00:00,29.7,19.2,1.5,72.8,0.0
2020-12-29 00:00:00,29.4,19.6,1.8,77.6,0.0
2020-12-30 00:00:00,29.0,20.0,2.2,77.4,0.2
2020-12-31 00:00:00,29.0,20.9,2.0,76.8,0.0
2021-01-01 00:00:00,28.8,20.4,1.9,78.5,0.0
2021-01-02 00:00:00,28.7,19.8,2.1,81.1,0.0
2021-01-03 00:00:00,29.0,19.5,2.1,77.6,0.3
2021-01-04 00:00:00,29.8,19.8,2.5,72.1,0.2
2021-01-05 00:00:00,30.1,21.5,2.0,77.4,1.5
2021-01-06 00:00:00,29.4,23.0,1.9,81.3,5.2
2021-01-07 00:00:00,30.6,23.5,2.1,72.6,4.9
2021-01-08 00:00:00,30.7,22.7,2.1,77.4,8.0
2021-01-09 00:00:00,30.5,20.9,1.9,71.3,0.4
2021-01-10 00:00:00,31.4,21.1,2.1,67.7,5.8
2021-01-11 00:00:00,30.6,20.8,1.9,70.5,1.8
2021-01-12 00:00:00,30.5,20.8,2.2,75.3,0.0
2021-01-13 00:00:00,30.8,21.9,2.0,70.9,0.0
2021-01-14 00:00:00,30.6,21.7,2.2,74.1,0.0
2021-01-15 00:00:00,30.5,21.4,1.9,70.7,0.0
2021-01-16 00:00:00,31.4,20.6,1.7,67.7,0.0
2021-01-17 00:00:00,30.5,20.6,2.3,68.3,0.0
2021-01-18 00:00:00,30.0,21.2,2.2,66.4,0.0
2021-01-19 00:00:00,30.9,20.3,2.1,67.2,0.0
2021-01-20 00:00:00,32.0,20.4,1.6,71.6,0.0
2021-01-21 00:00:00,32.1,21.1,1.6,72.7,0.0
2021-01-22 00:00:00,30.9,22.9,1.9,71.7,0.0
2021-01-23 00:00:00,31.2,22.1,1.8,70.3,0.0
2021-01-24 00:00:00,32.2,22.0,1.6,71.7,0.0
2021-01-25 00:00:00,32.4,21.6,1.9,71.2,0.0
2021-01-26 00:00:00,31.8,21.6,1.9,69.8,0.0
2021-01-27 00:00:00,31.7,22.2,2.2,72.7,0.0
2021-01-28 00:00:00,31.1,22.6,2.2,75.2,0.0
2021-01-29 00:00:00,31.4,23.2,2.1,69.3,0.0
2021-01-30 00:00:00,31.2,22.3,1.8,68.0,0.0
2021-01-31 00:00:00,30.9,22.7,2.1,73.8,0.0
2021-02-01 00:00:00,30.2,22.8,1.9,75.5,0.0
2021-02-02 00:00:00,30.5,21.0,2.1,66.3,0.0
2021-02-03 00:00:00,30.8,19.6,2.1,58.4,0.0
2021-02-04 00:00:00,30.6,19.1,2.1,60.8,0.0
2021-02-05 00:00:00,31.1,18.4,1.9,61.9,0.0
2021-02-06 00:00:00,31.2,19.0,2.1,66.8,0.0
2021-02-07 00:00:00,31.2,20.3,2.2,64.9,0.0
2021-02-08 00:00:00,30.5,20.5,2.2,59.5,0.0
2021-02-09 00:00:00,31.1,19.3,1.8,57.5,0.0
2021-02-10 00:00:00,31.5,19.3,1.8,59.9,0.0
2021-02-11 00:00:00,31.0,19.9,1.7,64.4,0.0
2021-02-12 00:00:00,31.1,20.1,2.0,64.8,0.0
2021-02-13 00:00:00,30.8,20.4,2.1,64.7,0.0
2021-02-14 00:00:00,32.0,19.8,1.9,66.6,0.0
2021-02-15 00:00:00,32.2,21.0,1.7,64.3,0.0
2021-02-16 00:00:00,32.2,21.7,2.0,63.6,0.0
2021-02-17 00:00:00,32.6,21.0,2.4,69.1,0.0
2021-02-18 00:00:00,31.4,22.1,2.6,69.8,0.0
2021-02-19 00:00:00,30.1,22.5,2.2,75.6,1.9
2021-02-20 00:00:00,28.9,23.1,2.8,73.5,0.0
2021-02-21 00:00:00,30.1,21.7,2.7,69.8,0.0
2021-02-22 00:00:00,32.9,21.9,2.0,68.8,0.0
2021-02-23 00:00:00,32.9,20.8,1.7,64.0,0.0
2021-02-24 00:00:00,33.5,21.2,1.7,61.6,0.0
2021-02-25 00:00:00,33.9,20.9,1.6,59.9,0.0
2021-02-26 00:00:00,34.5,21.5,1.7,59.2,0.0
2021-02-27 00:00:00,34.3,22.8,1.7,53.7,0.0
2021-02-28 00:00:00,34.1,22.6,1.8,55.3,0.0
2021-03-01 00:00:00,33.3,23.2,2.0,56.0,0.0
2021-03-02 00:00:00,34.3,23.0,1.8,60.5,0.0
2021-03-03 00:00:00,34.9,22.6,1.9,56.8,0.0
2021-03-04 00:00:00,34.3,21.6,2.0,55.1,0.0
2021-03-05 00:00:00,34.8,21.4,2.2,46.4,0.0
2021-03-06 00:00:00,34.4,21.3,1.7,52.7,0.0
2021-03-07 00:00:00,34.0,22.8,2.0,56.5,0.0
2021-03-08 00:00:00,33.6,23.5,2.2,64.2,0.0
2021-03-09 00:00:00,33.3,23.5,2.0,67.1,0.0
2021-03-10 00:00:00,34.1,23.2,2.0,68.9,0.0
2021-03-11 00:00:00,33.9,24.1,2.1,60.9,0.0
2021-03-12 00:00:00,34.5,23.4,2.2,60.3,0.0
2021-03-13 00:00:00,34.3,22.1,2.2,56.9,0.0
2021-03-14 00:00:00,34.4,22.9,2.1,53.9,0.0
2021-03-15 00:00:00,34.0,24.2,1.7,51.7,0.0
2021-03-16 00:00:00,34.3,24.4,1.8,63.9,3.8
2021-03-17 00:00:00,34.5,24.0,1.9,64.4,0.0
2021-03-18 00:00:00,34.0,24.1,1.9,57.9,0.0
2021-03-19 00:00:00,33.8,23.8,2.0,55.3,0.0
2021-03-20 00:00:00,34.7,23.6,2.2,62.6,0.0
2021-03-21 00:00:00,35.2,24.4,2.0,57.3,0.0
2021-03-22 00:00:00,35.7,25.3,2.2,59.1,0.0
2021-03-23 00:00:00,36.0,23.8,2.6,64.6,0.0
2021-03-24 00:00:00,36.5,23.4,2.2,58.4,0.0
2021-03-25 00:00:00,36.1,24.4,2.2,57.9,0.0
2021-03-26 00:00:00,36.6,24.5,2.0,63.1,0.0
2021-03-27 00:00:00,35.7,25.0,1.9,55.4,0.0
2021-03-28 00:00:00,35.9,25.6,1.9,56.1,0.0
2021-03-29 00:00:00,36.1,25.2,1.8,59.1,0.0
2021-03-30 00:00:00,37.3,26.3,2.6,44.9,0.0
2021-03-31 00:00:00,38.0,26.5,2.9,49.1,0.0
2021-04-01 00:00:00,37.9,26.6,2.7,42.5,0.0
2021-04-02 00:00:00,38.2,27.5,2.5,40.3,0.0
2021-04-03 00:00:00,36.2,26.7,2.2,44.3,0.0
2021-04-04 00:00:00,36.1,26.4,2.2,54.4,0.0
2021-04-05 00:00:00,35.4,27.0,2.3,68.7,14.8
2021-04-06 00:00:00,35.4,25.9,2.2,58.3,0.0
2021-04-07 00:00:00,35.7,25.5,2.1,66.9,0.0
2021-04-08 00:00:00,35.5,26.5,2.0,56.0,0.0
2021-04-09 00:00:00,34.7,26.0,2.2,61.3,0.1
2021-04-10 00:00:00,35.0,26.2,2.7,63.6,0.0
2021-04-11 00:00:00,35.5,25.6,2.5,67.1,0.0
2021-04-12 00:00:00,36.2,26.3,2.0,64.8,0.3
2021-04-13 00:00:00,36.1,26.0,2.1,65.0,0.0
2021-04-14 00:00:00,35.7,26.3,2.5,66.9,0.7
2021-04-15 00:00:00,33.9,24.5,2.1,66.0,48.9
2021-04-16 00:00:00,35.3,24.2,2.4,61.9,0.0
2021-04-17 00:00:00,36.1,26.4,2.2,64.1,0.0
2021-04-18 00:00:00,36.1,27.3,1.9,58.1,0.0
2021-04-19 00:00:00,36.5,26.9,2.3,54.2,0.0
2021-04-20 00:00:00,35.9,27.6,2.4,57.2,0.0
2021-04-21 00:00:00,35.9,27.0,2.4,58.4,1.0
2021-04-22 00:00:00,36.1,26.6,2.3,64.1,1.3
2021-04-23 00:00:00,36.2,26.9,2.4,51.7,23.0
2021-04-24 00:00:00,36.5,26.4,2.0,57.8,2.1
2021-04-25 00:00:00,36.9,27.3,2.1,49.8,0.0
2021-04-26 00:00:00,36.3,27.5,1.9,48.1,0.0
2021-04-27 00:00:00,36.6,27.3,2.1,42.0,0.0
2021-04-28 00:00:00,37.0,27.0,2.0,43.5,0.0
2021-04-29 00:00:00,36.7,27.0,2.0,49.3,16.4
2021-04-30 00:00:00,36.3,26.5,2.5,59.5,0.5
2021-05-01 00:00:00,35.4,26.5,2.4,58.9,0.0
2021-05-02 00:00:00,36.3,26.7,2.4,61.5,0.0
2021-05-03 00:00:00,36.2,27.0,2.5,61.4,0.0
2021-05-04 00:00:00,36.6,26.9,2.0,67.4,1.3
2021-05-05 00:00:00,36.4,26.1,2.2,68.0,0.3
2021-05-06 00:00:00,36.2,26.9,2.4,63.5,2.9
2021-05-07 00:00:00,36.8,27.8,2.3,65.5,49.4
2021-05-08 00:00:00,40.6,24.1,2.1,59.6,6.7
2021-05-09 00:00:00,38.0,28.0,3.1,59.5,1.4
2021-05-10 00:00:00,38.0,28.0,3.5,62.5,1.3
2021-05-11 00:00:00,39.0,29.0,4.1,57.0,0.3
2021-05-12 00:00:00,39.0,28.0,3.6,61.5,1.9
2021-05-13 00:00:00,37.0,28.0,2.7,62.5,18.1
2021-05-14 00:00:00,38.0,29.0,3.7,63.0,0.3
2021-05-15 00:00:00,38.0,28.0,4.5,61.0,0.0
2021-05-16 00:00:00,35.0,29.0,4.2,67.5,7.5
2021-05-17 00:00:00,38.0,29.0,4.3,63.0,0.8
2021-05-18 00:00:00,36.0,29.0,3.4,64.0,0.0
2021-05-19 00:00:00,38.0,28.0,3.7,61.0,0.4
2021-05-20 00:00:00,39.0,29.0,2.9,60.0,1.7
2021-05-21 00:00:00,38.0,30.0,3.4,63.5,33.4
2021-05-22 00:00:00,33.0,25.0,3.4,72.5,34.1
2021-05-23 00:00:00,39.0,30.0,3.7,52.0,0.0
2021-05-24 00:00:00,40.0,32.0,4.1,45.0,0.0
2021-05-25 00:00:00,40.0,32.0,5.4,34.5,0.0
2021-05-26 00:00:00,41.0,30.0,5.4,38.0,0.0
2021-05-27 00:00:00,43.0,33.0,6.1,39.0,0.0
2021-05-28 00:00:00,42.0,32.0,4.1,31.0,0.1
2021-05-29 00:00:00,43.0,32.0,3.4,40.0,0.7
2021-05-30 00:00:00,42.0,30.0,2.6,46.0,2.6
2021-05-31 00:00:00,42.0,31.0,3.7,44.5,4.9
2021-06-01 00:00:00,41.0,30.0,2.2,48.5,5.9
2021-06-02 00:00:00,38.0,26.0,2.9,56.0,5.4
2021-06-03 00:00:00,37.0,29.0,3.2,62.0,1.0
2021-06-04 00:00:00,38.0,29.0,3.3,60.5,2.0
2021-06-05 00:00:00,37.0,29.0,3.0,60.0,4.6
2021-06-06 00:00:00,38.0,29.0,3.0,59.0,2.7
2021-06-07 00:00:00,39.0,27.0,3.3,54.5,0.4
2021-06-08 00:00:00,38.0,29.0,3.1,56.0,14.9
2021-06-09 00:00:00,28.0,23.0,2.8,75.5,7.1
2021-06-10 00:00:00,31.0,24.0,5.0,74.0,11.3
2021-06-11 00:00:00,28.0,24.0,6.3,86.0,55.9
2021-06-12 00:00:00,27.0,24.0,5.9,82.0,6.7
2021-06-13 00:00:00,25.0,22.0,4.7,90.5,92.8
2021-06-14 00:00:00,26.0,25.0,4.0,87.0,16.7
2021-06-15 00:00:00,27.0,19.0,3.8,87.0,6.5
2021-06-16 00:00:00,32.0,26.0,5.8,68.5,0.0
2021-06-17 00:00:00,34.0,27.0,5.2,59.5,0.9
2021-06-18 00:00:00,32.0,28.0,4.9,65.0,0.4
2021-06-19 00:00:00,31.0,24.0,2.8,74.5,10.6
2021-06-20 00:00:00,35.0,28.0,3.2,59.0,0.7
2021-06-21 00:00:00,35.0,28.0,3.6,55.5,0.0
2021-06-22 00:00:00,37.0,29.0,3.3,54.0,0.3
2021-06-23 00:00:00,37.0,28.0,3.8,56.5,2.7
2021-06-24 00:00:00,34.0,26.0,4.8,63.5,1.8
2021-06-25 00:00:00,31.0,27.0,4.7,63.5,0.3
2021-06-26 00:00:00,30.0,27.0,4.5,67.0,2.4
2021-06-27 00:00:00,35.0,24.0,3.9,60.5,5.2
2021-06-28 00:00:00,36.0,28.0,4.2,60.0,0.2
2021-06-29 00:00:00,35.0,29.0,3.5,64.0,0.2
2021-06-30 00:00:00,35.0,27.0,3.3,71.5,53.8
2021-07-01 00:00:00,28.0,22.0,4.3,80.0,8.0
2021-07-02 00:00:00,28.0,25.0,3.2,84.0,5.1
2021-07-03 00:00:00,29.0,22.0,3.5,80.0,2.5
2021-07-04 00:00:00,27.0,25.0,2.6,84.5,1.6
2021-07-05 00:00:00,32.0,18.0,4.7,75.5,0.4
2021-07-06 00:00:00,35.0,28.0,3.2,63.0,6.0
2021-07-07 00:00:00,36.0,29.0,2.4,64.5,10.5
2021-07-08 00:00:00,27.0,25.0,4.0,87.5,25.6
2021-07-09 00:00:00,32.0,24.0,4.3,75.0,1.2
2021-07-10 00:00:00,29.0,25.0,4.7,83.5,4.6
2021-07-11 00:00:00,31.0,26.0,2.4,78.0,5.3
2021-07-12 00:00:00,30.0,27.0,1.5,80.0,24.9
2021-07-13 00:00:00,29.0,26.0,1.5,86.0,24.7
2021-07-14 00:00:00,27.0,25.0,2.1,89.5,11.1
2021-07-15 00:00:00,32.0,26.0,2.4,72.5,5.4
2021-07-16 00:00:00,32.0,26.0,2.0,72.0,4.9
2021-07-17 00:00:00,33.0,27.0,2.2,70.0,2.1
2021-07-18 00:00:00,34.0,28.0,3.0,70.0,2.8
2021-07-19 00:00:00,33.0,27.0,3.0,76.5,18.1
2021-07-20 00:00:00,29.0,26.0,6.4,77.0,3.6
2021-07-21 00:00:00,28.0,24.0,6.4,84.5,8.2
2021-07-22 00:00:00,24.0,19.0,7.2,93.5,48.1
2021-07-23 00:00:00,26.0,18.0,5.5,87.0,0.2
2021-07-24 00:00:00,32.0,24.0,4.5,76.0,0.9
2021-07-25 00:00:00,32.0,26.0,4.2,73.0,0.0
2021-07-26 00:00:00,32.0,27.0,4.7,69.0,0.0
2021-07-27 00:00:00,33.0,27.0,5.3,63.5,0.0
2021-07-28 00:00:00,31.0,27.0,5.5,64.0,0.0
2021-07-29 00:00:00,31.0,28.0,5.4,65.5,0.2
2021-07-30 00:00:00,32.0,27.0,5.0,64.5,0.0
2021-07-31 00:00:00,35.0,27.0,4.6,61.0,0.2
2021-08-01 00:00:00,34.0,27.0,4.3,61.0,0.0
2021-08-02 00:00:00,33.0,28.0,4.9,60.5,0.0
2021-08-03 00:00:00,33.0,28.0,4.8,61.0,0.0
2021-08-04 00:00:00,33.0,28.0,4.4,60.0,0.0
2021-08-05 00:00:00,33.0,28.0,4.5,61.0,0.0
2021-08-06 00:00:00,34.0,28.0,4.3,59.5,0.0
2021-08-07 00:00:00,35.0,29.0,4.1,57.5,0.0
2021-08-08 00:00:00,35.0,28.0,3.4,59.0,0.0
2021-08-09 00:00:00,36.0,28.0,2.9,57.5,0.0
2021-08-10 00:00:00,36.0,29.0,3.4,57.5,0.0
2021-08-11 00:00:00,35.0,28.0,4.3,61.5,0.0
2021-08-12 00:00:00,36.0,28.0,3.8,60.5,0.2
2021-08-13 00:00:00,34.0,28.0,2.4,67.0,3.2
2021-08-14 00:00:00,34.0,24.0,3.1,73.0,25.4
2021-08-15 00:00:00,33.0,27.0,3.6,71.0,3.6
2021-08-16 00:00:00,27.0,21.0,5.4,89.0,22.2
2021-08-17 00:00:00,24.0,19.0,4.5,94.0,14.4
2021-08-18 00:00:00,30.0,25.0,3.7,81.5,2.8
2021-08-19 00:00:00,30.0,25.0,3.3,79.5,5.8
2021-08-20 00:00:00,29.0,25.0,2.9,84.0,0.7
2021-08-21 00:00:00,29.0,24.0,3.4,86.0,15.7
2021-08-22 00:00:00,31.0,26.0,2.0,77.5,16.9
2021-08-23 00:00:00,32.0,26.0,2.2,78.0,11.6
2021-08-24 00:00:00,32.0,26.0,2.4,77.5,0.6
2021-08-25 00:00:00,33.0,26.0,2.6,74.5,0.2
2021-08-26 00:00:00,34.0,26.0,2.9,73.0,2.1
2021-08-27 00:00:00,33.0,26.0,3.5,73.0,0.0
2021-08-28 00:00:00,31.0,26.0,2.7,80.0,0.1
2021-08-29 00:00:00,34.0,26.0,2.2,72.5,2.6
2021-08-30 00:00:00,31.0,25.0,2.5,81.5,5.8
2021-08-31 00:00:00,29.0,24.0,2.6,87.5,5.7
2021-09-01 00:00:00,31.0,24.0,2.1,83.0,1.4
2021-09-02 00:00:00,33.0,25.0,1.9,76.5,1.1
2021-09-03 00:00:00,34.0,25.0,1.5,76.5,2.8
2021-09-04 00:00:00,32.0,25.0,3.0,82.0,4.4
2021-09-05 00:00:00,30.0,25.0,3.6,86.5,1.1
2021-09-06 00:00:00,28.0,24.0,4.3,92.0,5.4
2021-09-07 00:00:00,27.0,24.0,5.2,93.0,4.5
2021-09-08 00:00:00,30.0,23.0,2.8,81.0,0.1
2021-09-09 00:00:00,31.0,25.0,4.0,81.0,0.3
2021-09-10 00:00:00,31.0,25.0,4.0,78.5,0.1
2021-09-11 00:00:00,25.0,24.0,4.7,95.0,8.8
2021-09-12 00:00:00,26.0,24.0,3.2,93.5,2.1
2021-09-13 00:00:00,28.0,24.0,3.3,90.0,0.7
2021-09-14 00:00:00,30.0,25.0,4.3,86.0,1.9
2021-09-15 00:00:00,32.0,25.0,2.2,79.5,0.3
2021-09-16 00:00:00,30.0,25.0,2.5,78.5,0.0
2021-09-17 00:00:00,32.0,25.0,2.9,74.0,0.0
2021-09-18 00:00:00,34.0,25.0,2.4,72.5,0.1
2021-09-19 00:00:00,32.0,25.0,2.6,79.0,2.0
2021-09-20 00:00:00,33.0,24.0,2.5,77.5,0.2
2021-09-21 00:00:00,32.0,25.0,2.9,78.0,0.4
2021-09-22 00:00:00,32.0,24.0,3.2,78.0,0.0
2021-09-23 00:00:00,32.0,25.0,2.1,80.5,0.9
2021-09-24 00:00:00,31.0,25.0,1.7,83.5,1.1
2021-09-25 00:00:00,29.0,25.0,1.5,87.5,1.5
2021-09-26 00:00:00,28.0,25.0,1.3,90.5,4.7
2021-09-27 00:00:00,29.0,24.0,1.5,89.5,7.0
2021-09-28 00:00:00,32.0,24.0,1.6,78.5,0.0
2021-09-29 00:00:00,32.0,25.0,2.1,76.5,0.2
2021-09-30 00:00:00,32.0,25.0,2.5,78.0,1.3
2021-10-01 00:00:00,32.0,25.0,2.1,82.0,3.2
2021-10-02 00:00:00,32.0,25.0,1.8,81.5,1.7
2021-10-03 00:00:00,35.0,25.0,1.1,77.0,0.0
2021-10-04 00:00:00,34.0,25.0,1.1,77.5,0.6
2021-10-05 00:00:00,33.0,25.0,2.1,78.5,0.2
2021-10-06 00:00:00,32.0,25.0,3.2,82.5,3.2
2021-10-07 00:00:00,32.0,25.0,2.0,81.5,0.2
2021-10-08 00:00:00,34.0,25.0,1.5,78.0,0.1
2021-10-09 00:00:00,34.0,25.0,0.9,77.5,4.5
2021-10-10 00:00:00,33.0,25.0,1.5,79.5,7.3
2021-10-11 00:00:00,32.0,25.0,1.6,77.0,5.0
2021-10-12 00:00:00,33.0,25.0,1.3,74.0,2.0
2021-10-13 00:00:00,33.0,24.0,1.2,76.5,1.1
2021-10-14 00:00:00,33.0,25.0,1.7,77.5,0.9
2021-10-15 00:00:00,33.0,26.0,1.5,75.5,0.5
2021-10-16 00:00:00,32.0,25.0,1.9,80.0,3.8
2021-10-17 00:00:00,33.0,25.0,1.2,75.5,0.0
2021-10-18 00:00:00,31.0,24.0,1.9,83.5,0.1
2021-10-19 00:00:00,34.0,25.0,3.9,74.0,0.1
2021-10-20 00:00:00,33.0,24.0,3.1,71.5,0.0
2021-10-21 00:00:00,32.0,25.0,1.6,78.0,0.5
2021-10-22 00:00:00,34.0,24.0,1.6,76.5,0.0
2021-10-23 00:00:00,32.0,25.0,1.5,78.5,1.4
2021-10-24 00:00:00,34.0,24.0,2.3,76.5,0.7
2021-10-25 00:00:00,32.0,23.0,2.0,73.5,0.2
2021-10-26 00:00:00,31.0,23.0,2.5,75.0,0.2
2021-10-27 00:00:00,31.0,23.0,2.8,69.0,0.0
2021-10-28 00:00:00,31.0,23.0,2.7,71.0,0.0
2021-10-29 00:00:00,26.0,24.0,3.6,84.5,0.3
2021-10-30 00:00:00,31.0,24.0,3.6,82.0,3.5
2021-10-31 00:00:00,32.0,24.0,2.6,78.5,2.9
2021-11-01 00:00:00,30.0,24.0,3.1,82.0,0.8
2021-11-02 00:00:00,26.0,24.0,3.3,91.5,1.3
2021-11-03 00:00:00,28.0,23.0,3.1,87.5,5.5
2021-11-04 00:00:00,29.0,23.0,3.1,84.0,1.2
2021-11-05 00:00:00,30.0,22.0,3.9,81.0,0.0
2021-11-06 00:00:00,28.0,23.0,3.3,86.5,1.5
2021-11-07 00:00:00,28.0,23.0,3.1,83.5,0.8
2021-11-08 00:00:00,32.0,21.0,2.6,71.0,0.0
2021-11-09 00:00:00,32.0,21.0,2.2,68.5,0.0
2021-11-10 00:00:00,29.0,21.0,2.9,70.0,0.0
2021-11-11 00:00:00,24.0,22.0,4.7,84.0,1.9
2021-11-12 00:00:00,28.0,22.0,4.5,87.0,1.2
2021-11-13 00:00:00,28.0,23.0,3.4,87.0,1.6
2021-11-14 00:00:00,29.0,23.0,3.5,86.5,4.1
2021-11-15 00:00:00,30.0,24.0,4.1,83.5,0.0
2021-11-16 00:00:00,30.0,24.0,4.6,82.0,0.0
2021-11-17 00:00:00,30.0,24.0,4.7,82.0,0.2
2021-11-18 00:00:00,26.0,23.0,3.7,85.0,1.2
2021-11-19 00:00:00,23.0,22.0,4.0,89.5,4.7
2021-11-20 00:00:00,29.0,23.0,5.3,84.5,0.5
2021-11-21 00:00:00,30.0,24.0,3.2,82.0,1.8
2021-11-22 00:00:00,33.0,24.0,2.4,78.5,0.1
2021-11-23 00:00:00,31.0,24.0,2.0,80.0,5.0
